code_commune,code_dep_min,ROUSSEL,MÉLENCHON,MACRON,JADOT,DUPONT-AIGNAN,POUTOU,LASSALLE,HIDALGO,ARTHAUD,PÉCRESSE,LE PEN,ZEMMOUR
33405,33,12,37,69,13,0,0,0,14,0,53,45,14
61405,61,19,66,60,16,4,1,2,0,3,25,68,9
32405,32,0,21,19,9,0,0,0,7,0,24,21,9
10405,10,0,2,5,0,3,4,0,10,0,0,1,0
28405,28,37,131,124,28,0,9,5,0,9,72,119,27
28406,28,29,136,131,35,8,6,7,4,21,56,137,18
62406,62,11,44,29,2,2,0,0,0,6,1,24,11
974406,974,101,769,614,243,52,46,17,42,63,749,532,235
02406,02,2,24,7,0,1,0,5,7,3,6,8,7
57406,57,9,19,19,1,0,2,0,0,6,12,10,2
76406,76,4,44,41,15,4,2,0,20,5,37,28,8
21406,21,12,30,36,9,4,0,0,0,1,13,24,4
27406,27,24,149,101,23,0,10,0,33,2,91,98,25
78406,78,2,16,42,7,0,0,5,16,2,23,40,11
59406,59,6,54,34,9,6,5,0,2,6,38,39,14
60406,60,20,130,81,24,8,9,0,0,2,58,62,18
25406,25,12,69,70,11,6,0,1,11,1,60,56,16
14406,14,22,103,120,40,11,1,1,13,3,88,103,33
51406,51,2,17,11,6,0,0,4,0,5,0,20,4
39406,39,11,22,19,5,4,1,3,0,5,24,27,1
70406,70,1,11,9,1,3,1,1,6,4,7,8,6
52406,52,6,31,22,6,0,0,1,0,6,3,24,9
88406,88,5,22,12,7,3,0,1,0,0,7,10,2
77406,77,33,101,108,29,4,4,0,0,4,82,76,31
71406,71,0,17,22,0,1,2,2,0,0,4,19,8
33406,33,6,34,44,17,0,4,0,0,0,41,32,18
61406,61,4,36,31,8,0,4,0,12,1,20,33,2
32406,32,5,36,38,12,0,0,4,6,0,30,26,17
89406,89,0,4,16,3,2,3,2,0,4,0,16,8
10406,10,58,293,189,36,6,8,0,37,11,133,218,35
62407,62,22,179,85,20,3,7,0,3,3,100,66,22
51407,51,15,43,41,8,0,3,3,0,0,20,33,12
02407,02,1,28,21,7,0,1,3,1,5,16,14,3
974407,974,459,3762,3027,1205,236,208,78,225,255,3799,2840,1222
57407,57,15,77,59,8,0,8,0,0,2,54,51,13
76407,76,6,49,43,8,0,1,2,4,4,43,31,8
14407,14,57,216,285,64,8,19,6,12,17,186,241,80
27407,27,13,52,28,4,5,0,3,0,1,21,32,4
21407,21,9,31,37,12,0,0,0,0,1,27,26,4
78407,78,15,47,91,21,1,3,1,1,1,62,99,24
60407,60,7,35,22,2,0,5,0,14,4,20,16,3
59407,59,8,85,55,10,0,0,1,22,4,68,42,11
39407,39,13,37,44,7,0,0,4,0,0,27,40,14
70407,70,5,36,27,10,1,6,0,0,4,13,23,10
50407,50,27,102,117,33,8,1,0,0,5,58,106,34
52407,52,5,55,23,4,2,0,0,18,5,22,26,6
88407,88,3,18,9,3,0,0,2,5,1,11,18,5
71407,71,8,28,29,5,0,4,5,18,0,17,19,3
77407,77,348,1291,1318,320,48,57,32,107,55,1119,1017,286
33407,33,13,73,97,26,5,3,0,3,2,84,64,29
32407,32,9,10,15,10,0,4,0,1,0,21,9,5
61407,61,17,87,67,14,2,8,0,0,8,51,75,20
89407,89,38,144,99,13,10,13,2,16,0,86,104,32
28407,28,8,33,32,8,1,5,0,5,0,29,40,8
62408,62,32,243,132,35,14,9,6,0,7,99,107,37
974408,974,453,3529,2810,1181,190,162,89,260,251,3552,2546,1126
02408,02,507,3418,1688,423,90,125,32,94,81,1586,1578,409
57408,57,29,113,95,20,0,10,0,4,5,75,79,18
76408,76,17,93,83,19,7,4,5,4,3,81,61,29
14408,14,45,202,246,57,13,13,3,21,16,183,204,62
21408,21,39,176,190,43,4,6,0,27,12,148,177,45
91408,91,45,104,167,47,7,4,0,0,13,135,126,51
59408,59,38,235,163,41,6,5,0,11,8,189,139,42
60408,60,23,123,80,13,5,5,0,0,8,65,70,12
25408,25,0,10,7,6,1,5,2,0,0,0,7,0
27408,27,20,87,53,14,7,1,0,0,1,43,61,21
39408,39,3,16,19,2,3,0,0,15,1,15,11,1
70408,70,35,165,102,22,3,11,0,0,8,80,98,20
50408,50,21,51,60,15,4,8,0,1,4,51,54,13
88408,88,100,430,306,77,17,19,0,59,18,259,263,65
71408,71,15,48,49,7,1,3,1,0,2,34,47,12
77408,77,14,49,42,13,4,2,3,0,0,36,35,14
33408,33,13,40,47,19,6,7,0,0,6,21,33,13
61408,61,7,44,38,10,7,1,5,5,3,27,49,14
32408,32,5,10,9,4,4,6,4,0,6,4,12,4
89408,89,11,51,28,11,2,1,1,9,1,27,28,6
28408,28,0,9,8,1,4,2,2,0,2,0,7,7
10408,10,3,12,5,6,0,2,5,0,0,5,14,0
62409,62,2,30,18,2,1,0,0,4,2,20,19,10
02409,02,7,59,27,5,0,0,5,0,0,22,19,8
57409,57,16,100,70,23,2,1,4,0,7,61,58,21
76409,76,19,102,87,25,6,10,4,6,0,93,77,26
14409,14,70,255,291,74,13,9,4,11,2,227,248,78
21409,21,11,43,55,8,4,3,0,0,6,29,44,12
95409,95,22,83,117,30,1,7,3,18,5,111,96,30
59409,59,54,332,231,54,13,5,5,15,7,236,175,60
60409,60,52,256,172,47,6,12,0,11,6,158,155,40
51409,51,9,48,28,8,0,1,5,0,6,26,36,3
39409,39,7,21,10,8,0,0,2,0,3,0,19,2
70409,70,5,7,15,8,4,3,0,0,6,0,16,5
50409,50,45,186,239,67,12,22,6,0,11,155,196,65
88409,88,58,295,198,52,7,17,5,33,15,152,173,43
974409,974,693,5787,4643,1945,380,297,104,245,440,5791,4284,1925
71409,71,11,32,34,14,0,6,3,0,0,14,31,4
33409,33,4,9,6,4,0,3,3,0,3,0,8,4
77409,77,86,286,302,82,1,19,7,0,14,269,225,72
32409,32,0,5,5,0,4,2,0,1,0,11,11,8
89409,89,0,14,12,7,0,0,2,0,2,0,7,7
28409,28,9,44,48,9,0,0,0,23,0,35,36,5
10409,10,17,93,61,13,3,0,0,7,1,36,60,11
62410,62,7,37,27,11,5,2,4,0,6,0,14,5
02410,02,1,43,26,4,0,5,0,0,0,12,23,6
57410,57,6,15,11,7,0,3,3,0,3,7,11,4
76410,76,187,985,864,230,22,51,25,43,29,869,699,264
21410,21,6,0,4,1,2,1,0,0,3,0,0,6
27410,27,15,74,47,16,0,3,0,0,0,39,50,16
78410,78,26,59,145,28,1,5,5,0,3,73,135,28
60410,60,3,45,24,3,6,0,5,0,6,12,29,11
59410,59,396,2284,1632,469,56,76,24,68,59,1638,1360,439
25410,25,35,148,124,38,9,12,0,0,8,94,120,37
14410,14,32,102,125,30,6,5,0,4,1,77,109,39
51410,51,11,88,59,17,2,8,1,1,0,48,67,13
70410,70,17,104,62,18,0,1,4,19,1,45,56,16
50410,50,114,384,468,124,30,33,1,23,15,291,409,122
974410,974,525,4226,3397,1404,247,186,92,331,303,4082,3140,1390
71410,71,16,98,79,23,4,0,1,0,4,70,71,22
77410,77,23,68,73,21,0,6,3,3,9,60,51,15
88410,88,15,45,25,5,0,0,5,7,0,21,31,10
32410,32,48,225,244,83,5,12,6,63,7,225,190,102
89410,89,6,3,15,6,5,6,0,0,3,0,14,0
10410,10,3,16,17,6,0,0,4,0,0,7,12,7
28410,28,8,31,32,3,5,0,0,6,0,28,24,3
62411,62,0,5,3,3,0,0,0,8,0,0,2,5
70411,70,4,6,6,3,0,0,0,0,0,2,1,0
10411,10,0,3,4,0,0,2,4,0,1,0,0,2
02411,02,9,35,20,3,0,1,4,5,0,13,17,6
91411,91,73,165,256,64,10,8,0,2,10,202,171,59
89411,89,38,146,101,18,14,8,3,18,11,61,103,13
57411,57,13,41,32,10,0,0,0,25,0,25,28,4
76411,76,9,28,28,8,0,5,0,0,6,3,21,9
14411,14,7,26,36,7,0,0,1,0,0,17,26,8
21411,21,11,53,63,12,0,2,0,7,5,38,58,11
27411,27,6,30,23,9,0,4,3,0,4,10,25,0
60411,60,21,114,75,16,1,9,0,0,3,35,62,22
59411,59,60,298,215,63,5,6,2,15,11,243,190,71
25411,25,143,628,613,155,20,27,9,41,41,455,557,157
39411,39,45,187,146,35,11,9,1,0,9,146,141,35
50411,50,24,70,82,21,0,2,0,0,0,39,73,23
52411,52,36,256,127,20,4,5,12,33,0,97,133,30
88411,88,0,9,15,0,0,0,3,0,2,9,9,5
974411,974,1944,15291,12450,5013,943,801,231,960,1082,15584,11360,5080
71411,71,2,22,21,5,5,0,3,0,0,11,20,9
33411,33,1,14,15,10,0,0,0,0,0,17,13,5
77411,77,17,52,52,15,0,5,0,11,5,47,45,19
61411,61,3,28,29,3,6,2,0,21,0,17,29,7
32411,32,6,5,12,1,2,2,0,0,5,4,8,8
28411,28,10,23,19,8,0,4,0,0,0,1,12,5
62412,62,22,190,108,24,2,1,0,34,2,107,78,34
02412,02,7,11,9,4,0,2,2,0,0,0,13,0
14412,14,0,9,7,4,4,0,0,5,0,3,5,0
57412,57,124,554,386,99,17,24,7,0,25,290,334,109
76412,76,18,95,76,28,4,8,0,0,6,84,65,27
21412,21,40,151,161,50,9,7,0,28,5,124,143,44
91412,91,29,63,90,28,6,5,5,0,0,74,62,28
60412,60,23,108,64,14,0,0,0,10,0,51,50,17
59412,59,3,31,30,4,4,5,4,0,1,27,16,7
51412,51,1,8,9,0,5,0,3,0,5,5,5,0
39412,39,5,36,36,7,5,4,0,0,0,21,35,12
70412,70,0,6,7,0,0,0,2,10,5,1,1,1
50412,50,85,319,371,97,12,22,9,0,16,207,324,99
88412,88,9,63,40,6,0,0,0,33,0,31,42,15
71412,71,39,129,134,30,5,3,0,31,9,100,103,31
33412,33,22,128,161,59,5,15,3,15,3,149,113,51
77412,77,12,37,46,12,0,7,3,0,0,38,32,15
974412,974,526,4576,3659,1389,263,245,78,407,317,4563,3295,1425
61412,61,17,78,78,22,0,4,0,0,7,35,86,22
32412,32,19,80,103,39,3,0,6,0,7,68,77,39
27412,27,38,226,159,47,7,5,9,2,8,129,144,48
89412,89,1,17,11,8,0,3,4,0,0,8,14,1
10412,10,26,144,98,20,5,7,2,4,7,58,107,17
62413,62,276,1915,1029,282,51,57,25,62,32,958,765,287
02413,02,3,43,15,4,0,3,4,12,0,16,22,1
57413,57,98,475,357,106,27,18,11,42,17,314,299,93
76413,76,13,64,42,13,0,0,0,11,7,50,36,8
21413,21,14,44,42,11,0,3,0,10,3,30,44,15
78413,78,9,28,48,16,0,0,5,0,6,14,45,11
60413,60,4,57,35,13,0,5,3,0,5,24,30,4
27413,27,24,127,72,22,7,7,0,0,5,57,71,26
59413,59,18,83,59,20,2,0,4,0,6,34,53,10
25413,25,26,105,99,28,4,3,2,28,4,84,100,22
51413,51,31,130,99,21,5,6,4,0,4,71,103,28
39413,39,8,46,46,5,0,4,1,12,4,31,30,5
70413,70,58,332,205,52,8,5,6,28,13,144,197,52
50413,50,9,55,71,17,5,3,0,0,6,28,60,20
52413,52,0,15,10,0,3,2,4,4,5,6,7,8
88413,88,555,2457,1716,407,86,130,21,96,96,1345,1571,419
71413,71,28,114,93,21,5,0,1,8,9,77,84,29
33413,33,35,168,284,87,3,19,4,44,3,211,167,69
77413,77,104,372,376,84,3,14,10,34,30,343,315,94
61413,61,2,15,15,1,1,5,0,0,0,7,21,8
974413,974,492,4071,3284,1313,231,188,50,292,313,4077,3008,1326
32413,32,0,10,4,7,0,0,5,8,0,2,5,0
89413,89,3,5,2,0,3,3,0,1,0,7,3,0
62414,62,4,45,29,2,6,0,3,0,0,21,12,6
02414,02,10,38,15,5,3,0,0,7,0,16,20,10
25414,25,2,16,12,5,3,5,1,0,3,4,8,0
57414,57,28,169,114,35,9,3,0,13,6,107,100,32
76414,76,35,201,167,44,4,9,0,0,13,156,144,48
21414,21,13,31,36,7,6,0,4,0,1,19,34,7
91414,91,11,24,47,8,0,3,0,4,5,32,29,15
60414,60,272,1402,927,222,41,56,19,44,36,739,807,223
59414,59,94,571,420,103,11,17,12,20,20,411,341,112
27414,27,19,95,71,20,1,0,0,3,7,62,67,20
51414,51,5,12,15,8,1,6,0,0,4,0,19,7
70414,70,29,146,91,20,3,3,0,0,9,77,81,28
52414,52,15,115,68,12,4,4,5,0,1,49,63,20
71414,71,8,60,45,17,0,0,0,24,0,42,38,15
33414,33,8,31,53,9,2,6,0,0,5,34,27,16
77414,77,16,59,52,12,3,7,2,0,5,40,50,10
61414,61,26,116,97,30,5,11,0,7,9,68,112,19
974414,974,773,6302,5083,2068,393,346,108,447,417,6248,4678,2052
32414,32,0,27,27,13,0,5,3,0,0,20,27,7
89414,89,48,213,143,30,0,8,4,0,4,116,150,36
28414,28,0,4,6,7,0,0,5,3,0,3,9,1
10414,10,0,17,8,0,0,0,1,19,3,8,20,1
62415,62,9,91,39,8,0,1,1,7,4,51,38,15
02415,02,1,31,7,5,3,4,1,0,6,2,16,1
57415,57,65,280,200,53,9,12,0,25,14,167,169,52
76415,76,9,44,29,11,3,0,0,0,1,34,32,12
21415,21,4,30,30,3,1,0,0,9,0,25,21,5
78415,78,10,36,77,21,0,2,0,9,1,52,67,18
59415,59,1,40,21,8,0,0,3,10,0,26,24,4
60415,60,1,25,18,4,0,5,3,0,5,11,11,1
27415,27,13,57,36,9,2,0,0,3,0,36,40,14
25415,25,12,38,34,15,0,1,5,11,0,26,33,8
51415,51,11,23,18,6,0,5,5,8,0,9,16,0
39415,39,31,128,110,20,8,10,0,0,5,98,106,23
70415,70,11,82,49,15,0,3,1,19,0,42,47,9
52415,52,7,16,14,0,0,0,3,0,0,8,12,7
88415,88,132,478,344,75,15,30,8,4,12,264,325,88
33415,33,35,151,218,73,0,16,0,32,5,202,138,70
77415,77,41,125,127,37,0,1,0,11,3,129,98,34
61415,61,14,44,43,4,5,4,1,0,0,11,48,8
974415,974,1535,12279,9938,4013,796,685,208,824,908,12335,9056,4046
71415,71,8,20,13,9,6,4,0,0,2,1,13,8
32415,32,2,8,9,0,0,0,5,0,2,7,9,6
89415,89,2,32,20,2,4,5,0,0,4,15,23,0
28415,28,45,186,179,41,13,16,0,0,9,101,182,46
62416,62,3,41,18,11,4,0,0,0,0,20,17,3
02416,02,16,80,38,14,7,0,0,0,0,19,39,10
57416,57,18,83,75,18,2,7,2,0,4,52,57,22
76416,76,13,43,29,10,1,7,3,0,3,18,26,12
21416,21,46,173,193,52,3,7,0,17,15,143,175,46
78416,78,9,18,44,10,0,4,1,0,1,29,41,7
60416,60,6,27,22,9,0,4,0,0,0,0,19,0
59416,59,70,379,281,66,2,8,10,8,15,286,226,84
25416,25,6,26,23,8,1,5,5,0,0,9,18,2
51416,51,19,67,40,8,4,0,0,1,7,36,43,10
70416,70,7,26,14,0,0,0,1,20,4,13,16,4
52416,52,6,2,7,3,4,4,1,0,2,0,2,3
88416,88,6,5,6,0,3,5,4,0,1,0,8,6
71416,71,17,81,71,16,1,2,5,0,4,52,60,19
33416,33,11,70,110,26,4,10,0,10,1,93,60,36
77416,77,12,26,24,5,0,4,0,2,0,20,23,12
61416,61,0,4,2,0,0,0,0,14,2,0,5,0
974416,974,1153,9542,7658,3071,580,438,128,531,698,9514,7135,3149
32416,32,8,39,49,12,1,4,0,0,6,32,39,18
89416,89,17,74,53,16,0,3,1,4,6,39,52,11
10416,10,13,37,26,9,5,0,0,0,0,12,26,2
32417,32,9,33,43,14,0,6,0,9,3,30,34,15
02417,02,0,19,10,3,0,0,0,4,1,12,13,0
57417,57,4,7,11,5,0,4,3,0,0,0,7,1
76417,76,12,46,41,15,0,7,4,0,6,34,32,16
21417,21,8,14,18,4,0,4,0,0,0,6,8,0
78417,78,5,18,34,9,4,6,0,6,3,19,36,7
27417,27,18,79,50,15,3,0,2,8,0,54,55,12
25417,25,15,88,84,28,3,9,4,0,7,68,93,27
51417,51,11,54,37,8,0,0,0,0,5,31,49,8
70417,70,4,43,29,9,6,2,1,19,0,19,22,2
50417,50,46,175,215,68,7,11,7,3,9,166,218,62
71417,71,30,108,101,26,8,1,0,5,3,84,92,27
88417,88,8,60,42,15,3,0,2,0,7,23,33,11
77417,77,6,27,20,9,0,2,4,0,0,12,15,6
974417,974,78,713,556,248,49,25,12,53,47,711,510,235
33417,33,54,236,341,100,12,21,2,44,8,290,232,98
89417,89,6,16,13,8,2,0,5,0,3,1,8,0
10417,10,6,33,25,7,0,2,4,0,4,15,24,5
28417,28,43,158,127,37,10,3,6,0,3,87,140,37
62418,62,8,55,32,4,0,4,0,0,0,14,25,12
70418,70,15,57,35,7,7,1,3,9,4,27,30,14
02418,02,9,34,23,5,0,5,0,0,0,6,15,0
57418,57,6,39,29,12,4,7,3,0,4,23,22,3
76418,76,23,134,104,30,3,9,4,29,0,108,87,26
21418,21,2,2,13,6,0,0,4,0,0,0,10,0
78418,78,295,832,1841,427,22,44,27,37,84,1064,1756,462
60418,60,7,51,33,12,2,2,0,10,0,33,38,5
27418,27,0,18,7,4,3,5,0,0,3,12,12,2
59418,59,37,201,139,31,10,5,0,0,2,129,119,34
25418,25,24,129,138,33,1,4,3,23,7,114,115,28
51418,51,11,63,52,11,0,5,0,0,1,32,50,7
39418,39,6,9,11,5,0,0,0,0,2,7,9,6
33418,33,3,30,38,15,6,8,0,9,0,34,34,9
77418,77,28,91,92,24,0,7,1,4,2,85,69,28
61418,61,18,68,50,16,5,1,0,0,2,22,71,16
88418,88,10,68,53,7,3,4,4,3,0,44,40,6
974418,974,468,3893,3120,1279,246,191,56,110,277,3781,2879,1225
32418,32,8,20,22,11,0,6,0,18,0,20,18,7
89418,89,98,460,336,72,17,15,12,39,18,260,323,66
10418,10,8,28,15,0,0,0,0,3,0,14,21,0
28418,28,0,27,22,4,0,0,0,3,1,17,21,1
62419,62,0,18,13,0,0,0,0,6,4,13,10,9
14419,14,9,32,32,5,0,6,5,5,0,23,24,12
02419,02,12,54,27,4,6,3,0,0,0,18,30,2
57419,57,25,138,104,31,4,4,0,7,5,94,81,26
76419,76,4,19,15,2,1,0,4,0,6,13,9,3
21419,21,11,34,36,7,3,1,0,0,0,0,33,12
59419,59,29,196,137,35,7,9,0,0,7,120,120,37
27419,27,15,106,66,18,3,5,1,34,1,61,62,21
25419,25,0,11,8,8,0,4,4,7,1,8,11,0
51419,51,2,19,16,5,5,1,4,0,1,0,12,2
39419,39,0,3,10,3,0,4,0,0,1,3,0,1
70419,70,5,11,6,3,4,6,5,0,0,11,4,0
50419,50,93,342,391,113,30,23,9,11,15,236,352,117
52419,52,0,24,13,0,3,0,0,0,0,5,16,8
71419,71,61,224,210,52,11,6,5,20,14,143,181,52
33419,33,7,8,8,4,2,0,5,0,1,0,5,0
88419,88,2,22,18,2,0,0,1,0,2,0,16,6
77419,77,86,321,344,89,15,10,1,29,23,322,252,88
61419,61,4,21,21,6,0,1,3,0,4,12,31,10
974419,974,106,796,654,265,48,59,7,22,61,806,608,272
32419,32,2,10,9,3,0,5,0,10,5,10,6,0
89419,89,68,334,219,63,14,18,7,27,11,161,230,48
10419,10,28,115,67,18,3,0,0,0,2,52,84,20
28419,28,13,41,34,6,0,5,2,0,0,15,32,8
02420,02,26,140,66,22,1,8,0,0,8,68,69,13
76420,76,4,32,28,7,0,0,0,21,5,28,33,6
21420,21,3,16,24,5,0,0,3,5,5,14,13,9
78420,78,60,169,362,89,1,12,0,32,18,222,354,83
60420,60,13,62,39,14,0,3,0,0,5,15,33,12
27420,27,5,20,20,1,0,0,0,9,0,21,15,1
59420,59,5,0,9,4,0,0,0,0,0,0,0,3
25420,25,6,23,13,10,4,0,0,0,0,10,17,7
51420,51,3,9,12,0,0,0,0,0,0,9,14,2
39420,39,9,26,27,1,0,0,0,0,4,19,17,7
70420,70,6,10,4,3,0,0,0,0,0,2,7,3
50420,50,19,85,94,28,2,6,1,22,0,63,83,28
52420,52,8,20,17,2,0,0,3,0,0,5,17,0
71420,71,71,277,253,73,16,15,3,9,12,195,229,75
33420,33,0,14,19,3,2,4,2,0,4,6,16,9
77420,77,99,403,410,111,12,18,5,0,29,349,329,100
61420,61,0,8,8,7,0,0,0,1,2,7,7,0
974420,974,321,2685,2245,895,160,180,60,100,195,2652,2047,957
32420,32,0,10,12,0,3,0,5,0,0,0,11,0
89420,89,34,164,112,19,4,6,0,4,8,97,107,24
10420,10,60,314,170,36,7,16,4,6,11,122,236,34
62421,62,9,59,36,12,3,3,4,0,2,37,28,9
10421,10,9,20,7,3,1,0,0,0,5,0,19,0
14421,14,20,54,69,19,0,9,3,0,0,46,66,20
02421,02,0,10,7,0,5,0,0,9,0,6,7,0
57421,57,3,15,10,5,0,1,0,5,3,8,14,0
21421,21,7,25,26,3,0,4,3,1,0,16,26,3
60421,60,14,63,32,5,4,3,4,0,4,15,38,13
91421,91,722,1605,2578,669,67,86,34,164,132,2029,1786,645
27421,27,16,83,55,13,0,1,4,4,0,55,60,11
59421,59,333,1850,1306,369,39,61,18,43,66,1353,1104,368
76421,76,14,92,78,28,3,3,1,18,5,85,70,30
25421,25,4,5,4,1,0,0,1,3,0,3,12,6
51421,51,0,13,11,1,3,0,1,0,0,12,12,0
39421,39,10,32,34,11,0,3,0,0,0,34,31,4
70421,70,91,475,289,64,20,17,6,12,12,230,265,66
50421,50,10,39,39,15,2,7,0,0,6,8,36,12
52421,52,8,59,28,11,4,4,0,6,0,28,39,9
71421,71,9,17,22,1,2,0,0,0,0,17,23,1
33421,33,7,34,57,13,5,7,0,11,0,40,36,10
88421,88,0,20,13,0,2,1,1,14,0,6,10,0
77421,77,6,25,32,8,0,6,1,3,6,22,27,7
61421,61,19,80,67,17,0,9,5,0,0,42,75,10
974421,974,121,857,694,302,60,60,18,80,79,860,664,288
32421,32,7,12,22,8,5,5,3,0,6,0,13,4
28421,28,3,31,32,8,6,4,0,0,0,23,25,2
62422,62,14,88,45,10,5,3,0,5,1,46,31,16
974422,974,1121,9290,7563,3035,571,489,176,562,658,9481,6880,3019
61422,61,18,71,63,20,0,6,4,9,1,43,74,16
28422,28,113,447,388,103,14,18,16,22,11,269,400,91
02422,02,17,132,63,10,4,7,0,0,8,59,61,19
57422,57,23,149,96,28,6,4,6,2,0,86,85,30
76422,76,12,37,24,13,6,4,0,0,0,21,22,5
21422,21,5,19,23,2,0,1,3,0,1,7,17,0
95422,95,5,27,52,9,1,5,0,0,6,48,35,15
60422,60,1,28,15,5,3,4,0,5,0,14,23,6
27422,27,25,129,91,21,5,2,2,4,7,84,78,25
59422,59,13,93,56,14,5,0,0,0,6,60,54,22
25422,25,5,24,13,6,4,6,0,0,5,7,12,2
51422,51,15,59,49,13,7,3,1,0,6,16,46,8
39422,39,14,67,57,10,0,8,6,0,4,51,60,15
70422,70,3,18,11,0,5,1,0,6,0,8,15,8
50422,50,4,22,22,11,0,4,1,0,0,6,17,10
52422,52,6,46,31,10,0,0,0,0,4,8,29,8
71422,71,8,33,36,5,1,7,4,4,0,23,30,9
33422,33,157,759,1097,316,25,66,17,67,44,896,716,311
32422,32,0,2,1,3,2,1,0,1,0,7,6,2
89422,89,0,6,8,4,0,0,0,0,0,2,9,0
10422,10,7,25,25,6,4,6,0,0,4,0,26,5
62423,62,40,260,136,41,7,6,3,0,10,126,115,43
10423,10,16,55,37,10,0,5,0,11,3,25,47,8
974423,974,123,921,736,310,46,65,13,86,57,959,679,299
02423,02,13,84,34,5,1,5,4,7,0,31,33,10
57423,57,0,8,7,0,0,4,4,0,1,1,7,6
21423,21,19,73,75,23,1,2,0,8,3,71,74,23
78423,78,643,1870,4173,968,64,115,38,165,167,2360,3935,1002
60423,60,27,190,106,25,2,3,0,10,6,104,104,29
27423,27,22,119,80,26,0,7,6,0,8,72,83,15
76423,76,4,20,17,5,2,4,0,4,3,25,11,7
59423,59,32,172,113,33,4,7,0,4,8,126,98,32
51423,51,47,217,167,31,11,3,0,4,4,112,171,37
39423,39,4,21,17,0,1,2,0,1,0,10,12,8
70423,70,6,14,6,4,5,3,0,0,0,2,12,4
50423,50,3,26,36,13,5,4,1,0,3,0,28,8
52423,52,24,105,59,12,0,3,0,3,5,41,64,7
71423,71,10,47,47,8,5,3,0,12,7,32,32,7
33423,33,9,29,47,13,1,7,4,29,3,47,34,18
88423,88,40,173,115,25,13,12,2,9,2,99,112,33
61423,61,24,85,74,18,0,9,0,8,2,49,94,18
77423,77,22,79,73,13,0,2,0,11,3,67,65,24
32423,32,0,3,7,4,0,0,0,0,0,8,6,0
89423,89,7,30,21,0,0,0,4,0,2,7,13,8
28423,28,19,74,56,10,1,7,1,3,4,45,69,20
974424,974,97,698,607,224,49,40,15,28,54,708,508,240
62424,62,11,56,34,14,3,0,0,0,6,31,30,4
14424,14,8,14,19,7,6,3,0,0,0,17,25,2
25424,25,32,164,141,33,8,9,0,6,12,110,149,42
02424,02,1,15,12,2,0,0,0,3,1,6,14,3
57424,57,3,28,20,1,1,2,3,3,2,22,20,4
21424,21,0,6,17,2,0,0,3,14,0,4,7,0
95424,95,339,1338,1988,539,46,54,28,101,122,1833,1432,535
60424,60,5,40,31,8,0,6,4,0,3,9,23,11
76424,76,1,32,24,8,1,3,2,0,0,24,24,8
27424,27,8,46,35,5,0,5,2,0,0,30,37,7
59424,59,28,160,116,32,0,7,3,0,9,106,102,30
51424,51,6,22,21,0,0,3,2,0,3,18,18,9
39424,39,8,20,22,3,4,4,5,0,6,1,10,6
52424,52,0,17,10,2,5,0,0,0,0,0,5,3
71424,71,8,16,28,2,4,4,0,0,6,0,25,10
33424,33,90,404,537,170,3,40,5,36,19,471,359,160
61424,61,2,26,26,7,0,2,2,0,2,11,22,5
77424,77,6,34,28,11,2,0,0,0,7,29,22,9
88424,88,74,327,249,52,8,17,0,32,9,189,201,65
32424,32,6,21,33,9,0,5,5,3,0,28,17,12
89424,89,2,17,20,2,0,3,2,0,5,4,14,7
10424,10,6,0,8,3,1,4,0,0,0,0,11,7
28424,28,53,212,191,49,8,10,2,20,13,124,196,52
62425,62,1,22,17,2,0,6,4,0,1,2,6,6
70425,70,6,28,14,2,4,2,0,0,2,3,17,8
14425,14,3,16,23,5,0,4,0,0,0,14,19,2
02425,02,4,31,14,1,0,0,3,6,0,10,20,0
57425,57,21,80,64,13,7,4,6,0,7,52,50,14
76425,76,4,39,26,13,5,0,5,0,0,24,29,9
21425,21,80,383,414,112,6,11,0,19,16,272,367,104
91425,91,215,488,777,203,9,27,7,47,38,599,527,199
60425,60,9,84,48,8,1,0,0,11,6,47,54,13
27425,27,53,330,214,54,17,22,5,11,10,179,209,57
59425,59,4,46,24,11,2,2,2,0,5,32,23,7
25425,25,9,34,33,12,0,1,0,23,0,26,33,6
51425,51,8,52,46,13,0,4,5,0,0,29,46,7
39425,39,5,15,17,0,0,0,4,0,2,6,10,2
50425,50,29,121,143,33,8,3,4,17,5,103,118,31
52425,52,4,42,19,6,6,0,4,0,6,18,18,0
71425,71,13,33,37,4,3,0,0,7,2,22,30,12
33425,33,23,128,162,46,0,15,6,0,8,153,124,51
61425,61,1,18,15,8,2,3,0,0,0,0,22,6
77425,77,22,87,86,18,2,0,5,25,7,84,75,18
88425,88,6,24,10,4,5,2,0,0,0,17,12,3
32425,32,17,93,114,37,6,5,1,27,6,94,90,40
89425,89,20,84,62,17,3,6,5,4,0,48,61,15
10425,10,5,47,32,11,0,2,0,0,2,10,32,9
28425,28,23,75,73,13,5,6,0,0,8,37,69,12
62426,62,0,41,22,5,2,0,0,0,2,15,20,9
14426,14,4,14,26,4,1,3,3,2,1,18,15,4
02426,02,15,100,46,14,2,4,3,0,4,36,39,11
57426,57,26,150,109,25,1,2,5,0,0,91,91,26
21426,21,5,29,33,6,0,6,0,0,3,8,21,12
95426,95,64,226,363,101,0,9,4,32,26,314,244,96
60426,60,2,43,28,8,5,5,0,0,2,16,22,3
76426,76,2,13,10,4,2,0,2,18,0,14,13,3
27426,27,31,182,125,29,5,6,5,11,7,111,112,30
